,datasetId,user,baseSf,baseAdduct,otherSf,otherAdduct,rank
10362,2018-10-04_13h05m32s,U_Copenhagen_tagger4,C18H34O2,-H,C39H78NO8P,-H,
10363,2018-10-04_13h05m32s,U_Copenhagen_tagger4,C18H34O2,-H,C46H91N2O6P,-H,
10364,2018-10-04_13h05m32s,U_Copenhagen_tagger4,C18H34O2,-H,C14H28O2,-H,
10365,2018-10-04_13h05m32s,U_Copenhagen_tagger4,C18H34O2,-H,C41H75O8P,-H,
10366,2018-10-04_13h05m32s,U_Copenhagen_tagger4,C18H34O2,-H,C43H76NO7P,-H,
10367,2018-10-04_13h05m32s,U_Copenhagen_tagger4,C18H34O2,-H,C43H78NO8P,-H,
10368,2018-10-04_13h05m32s,U_Copenhagen_tagger4,C18H34O2,-H,C18H34O2,-H,0.0
10369,2018-10-04_13h05m32s,U_Copenhagen_tagger4,C18H34O2,-H,C18H36O2,-H,1.0
10370,2018-10-04_13h05m32s,U_Copenhagen_tagger5,C18H34O2,-H,C18H34O2,-H,
10371,2018-10-04_13h05m32s,U_Copenhagen_tagger5,C18H34O2,-H,C18H36O2,-H,
10372,2018-10-04_13h05m32s,U_Copenhagen_tagger5,C18H34O2,-H,C25H29NO12,-H,
10373,2018-10-04_13h05m32s,U_Copenhagen_tagger5,C18H34O2,-H,C14H28O2,-H,
10374,2018-10-04_13h05m32s,U_Copenhagen_tagger5,C18H34O2,-H,C41H75O8P,-H,0.0
10375,2018-10-04_13h05m32s,U_Copenhagen_tagger5,C18H34O2,-H,C43H78NO8P,-H,0.0
10376,2018-10-04_13h05m32s,U_Copenhagen_tagger5,C18H34O2,-H,C39H78NO8P,-H,1.0
10377,2018-10-04_13h05m32s,U_Copenhagen_tagger5,C18H34O2,-H,C46H91N2O6P,-H,1.0
10378,2018-10-04_13h05m32s,U_Copenhagen_tagger5,C18H34O2,-H,C43H76NO7P,-H,2.0
10379,2018-10-04_13h05m32s,U_Copenhagen_tagger5,C18H34O2,-H,C38H77N2O6P,-H,6.0
10400,2018-10-04_13h08m18s,U_Copenhagen_tagger4,C18H36O2,-H,C20H18O11,-H,
10401,2018-10-04_13h08m18s,U_Copenhagen_tagger4,C18H36O2,-H,C21H41O6P,-H,
10402,2018-10-04_13h08m18s,U_Copenhagen_tagger4,C18H36O2,-H,C27H46O4S,-H,
10403,2018-10-04_13h08m18s,U_Copenhagen_tagger4,C18H36O2,-H,C39H78NO8P,-H,
10404,2018-10-04_13h08m18s,U_Copenhagen_tagger4,C18H36O2,-H,C20H34O2,-H,
10405,2018-10-04_13h08m18s,U_Copenhagen_tagger4,C18H36O2,-H,C37H71O8P,-H,
10406,2018-10-04_13h08m18s,U_Copenhagen_tagger4,C18H36O2,-H,C42H77NO11S,-H,
10407,2018-10-04_13h08m18s,U_Copenhagen_tagger4,C18H36O2,-H,C18H36O2,-H,0.0
10408,2018-10-04_13h08m18s,U_Copenhagen_tagger4,C18H36O2,-H,C18H30O2,-H,1.0
10409,2018-10-04_13h08m18s,U_Copenhagen_tagger4,C18H36O2,-H,C18H32O3,-H,1.0
10410,2018-10-04_13h08m18s,U_Copenhagen_tagger5,C18H36O2,-H,C18H36O2,-H,
10411,2018-10-04_13h08m18s,U_Copenhagen_tagger5,C18H36O2,-H,C20H18O11,-H,
10412,2018-10-04_13h08m18s,U_Copenhagen_tagger5,C18H36O2,-H,C18H30O2,-H,
10413,2018-10-04_13h08m18s,U_Copenhagen_tagger5,C18H36O2,-H,C18H32O3,-H,
10414,2018-10-04_13h08m18s,U_Copenhagen_tagger5,C18H36O2,-H,C20H34O2,-H,
10415,2018-10-04_13h08m18s,U_Copenhagen_tagger5,C18H36O2,-H,C42H77NO11S,-H,
10416,2018-10-04_13h08m18s,U_Copenhagen_tagger5,C18H36O2,-H,C21H41O6P,-H,0.0
10417,2018-10-04_13h08m18s,U_Copenhagen_tagger5,C18H36O2,-H,C39H78NO8P,-H,0.0
10418,2018-10-04_13h08m18s,U_Copenhagen_tagger5,C18H36O2,-H,C37H71O8P,-H,0.0
10419,2018-10-04_13h08m18s,U_Copenhagen_tagger5,C18H36O2,-H,C27H46O4S,-H,1.0
10420,2018-10-04_13h08m18s,U_Copenhagen_tagger5,C15H30O2,-H,C38H77N2O6P,-H,
10421,2018-10-04_13h08m18s,U_Copenhagen_tagger5,C15H30O2,-H,C47H81O13P,-H,
10422,2018-10-04_13h08m18s,U_Copenhagen_tagger5,C15H30O2,-H,C36H72NO6P,-H,
10423,2018-10-04_13h08m18s,U_Copenhagen_tagger5,C15H30O2,-H,C38H77N2O6P,-H,
10424,2018-10-04_13h08m18s,U_Copenhagen_tagger5,C15H30O2,-H,C39H75O8P,-H,
10425,2018-10-04_13h08m18s,U_Copenhagen_tagger5,C15H30O2,-H,C40H81N2O6P,-H,
10426,2018-10-04_13h08m18s,U_Copenhagen_tagger5,C15H30O2,-H,C41H73O8P,-H,
10427,2018-10-04_13h08m18s,U_Copenhagen_tagger5,C15H30O2,-H,C41H74NO7P,-H,
10428,2018-10-04_13h08m18s,U_Copenhagen_tagger5,C15H30O2,-H,C18H36O2,-H,0.0
10429,2018-10-04_13h08m18s,U_Copenhagen_tagger5,C15H30O2,-H,C20H36O2,-H,1.0
10430,2018-10-04_13h08m18s,U_Copenhagen_tagger7,C15H30O2,-H,C38H77N2O6P,-H,
10431,2018-10-04_13h08m18s,U_Copenhagen_tagger7,C15H30O2,-H,C47H81O13P,-H,
10432,2018-10-04_13h08m18s,U_Copenhagen_tagger7,C15H30O2,-H,C36H72NO6P,-H,
10433,2018-10-04_13h08m18s,U_Copenhagen_tagger7,C15H30O2,-H,C38H77N2O6P,-H,
10434,2018-10-04_13h08m18s,U_Copenhagen_tagger7,C15H30O2,-H,C39H75O8P,-H,
10435,2018-10-04_13h08m18s,U_Copenhagen_tagger7,C15H30O2,-H,C40H81N2O6P,-H,
10436,2018-10-04_13h08m18s,U_Copenhagen_tagger7,C15H30O2,-H,C41H73O8P,-H,
10437,2018-10-04_13h08m18s,U_Copenhagen_tagger7,C15H30O2,-H,C41H74NO7P,-H,
10438,2018-10-04_13h08m18s,U_Copenhagen_tagger7,C15H30O2,-H,C18H36O2,-H,1.0
10439,2018-10-04_13h08m18s,U_Copenhagen_tagger7,C15H30O2,-H,C20H36O2,-H,9.0
10460,2018-10-04_13h15m33s,U_Copenhagen_tagger7,C15H30O2,-H,C42H80NO10P,-H,
10461,2018-10-04_13h15m33s,U_Copenhagen_tagger7,C15H30O2,-H,C38H77N2O6P,-H,
10462,2018-10-04_13h15m33s,U_Copenhagen_tagger7,C15H30O2,-H,C42H82NO6P,-H,
10463,2018-10-04_13h15m33s,U_Copenhagen_tagger7,C15H30O2,-H,C43H78NO7P,-H,
10464,2018-10-04_13h15m33s,U_Copenhagen_tagger7,C15H30O2,-H,C43H80NO8P,-H,
10465,2018-10-04_13h15m33s,U_Copenhagen_tagger7,C15H30O2,-H,C14H28O2,-H,0.0
10466,2018-10-04_13h15m33s,U_Copenhagen_tagger7,C15H30O2,-H,C25H29NO12,-H,4.0
10467,2018-10-04_13h15m33s,U_Copenhagen_tagger7,C15H30O2,-H,C18H36O2,-H,7.0
10468,2018-10-04_13h15m33s,U_Copenhagen_tagger7,C15H30O2,-H,C18H32O2,-H,7.0
10469,2018-10-04_13h15m33s,U_Copenhagen_tagger7,C15H30O2,-H,C18H34O2,-H,7.0
10480,2018-10-04_14h21m09s,U_Copenhagen_tagger10,C37H71O8P,+Na,C19H24N2O2,+H,
10481,2018-10-04_14h21m09s,U_Copenhagen_tagger10,C37H71O8P,+Na,C37H68O4,+H,
10482,2018-10-04_14h21m09s,U_Copenhagen_tagger10,C37H71O8P,+Na,C43H76NO7P,+Na,
10483,2018-10-04_14h21m09s,U_Copenhagen_tagger10,C37H71O8P,+Na,C23H45NO4,+H,
10484,2018-10-04_14h21m09s,U_Copenhagen_tagger10,C37H71O8P,+Na,C28H50NO7P,+Na,
10485,2018-10-04_14h21m09s,U_Copenhagen_tagger10,C37H71O8P,+Na,C33H64NO9P,+Na,
10486,2018-10-04_14h21m09s,U_Copenhagen_tagger10,C37H71O8P,+Na,C39H70O4,+H,
10487,2018-10-04_14h21m09s,U_Copenhagen_tagger10,C37H71O8P,+Na,C42H82NO8P,+H,
10488,2018-10-04_14h21m09s,U_Copenhagen_tagger10,C37H71O8P,+Na,C38H76NO8P,+Na,0.0
10489,2018-10-04_14h21m09s,U_Copenhagen_tagger10,C37H71O8P,+Na,C28H52NO7P,+H,1.0
10490,2018-10-04_14h21m09s,U_Copenhagen_tagger7,C19H24N2O2,+Na,C20H12O7,+Na,
10491,2018-10-04_14h21m09s,U_Copenhagen_tagger7,C19H24N2O2,+Na,C24H50NO7P,+H,
10492,2018-10-04_14h21m09s,U_Copenhagen_tagger7,C19H24N2O2,+Na,C30H50NO7P,+Na,
10493,2018-10-04_14h21m09s,U_Copenhagen_tagger7,C19H24N2O2,+Na,C33H64NO9P,+Na,
10494,2018-10-04_14h21m09s,U_Copenhagen_tagger7,C19H24N2O2,+Na,C40H80NO8P,+Na,
10495,2018-10-04_14h21m09s,U_Copenhagen_tagger7,C19H24N2O2,+Na,C40H82NO7P,+H,
10496,2018-10-04_14h21m09s,U_Copenhagen_tagger7,C19H24N2O2,+Na,C44H84NO8P,+H,
10497,2018-10-04_14h21m09s,U_Copenhagen_tagger7,C19H24N2O2,+Na,C45H86NO8P,+H,
10498,2018-10-04_14h21m09s,U_Copenhagen_tagger7,C19H24N2O2,+Na,C49H85O7P,+Na,
10499,2018-10-04_14h21m09s,U_Copenhagen_tagger7,C19H24N2O2,+Na,C31H36O16,+Na,0.0
10550,2018-10-10_13h51m24s,U_Copenhagen_tagger10,C13H25NO3,-H,C20H30O2,-H,
10551,2018-10-10_13h51m24s,U_Copenhagen_tagger10,C13H25NO3,-H,C22H34O2,-H,
10552,2018-10-10_13h51m24s,U_Copenhagen_tagger10,C13H25NO3,-H,C17H34O2,-H,
10553,2018-10-10_13h51m24s,U_Copenhagen_tagger10,C13H25NO3,-H,C18H34O3,+Cl,
10554,2018-10-10_13h51m24s,U_Copenhagen_tagger10,C13H25NO3,-H,C20H34O3,-H,
10555,2018-10-10_13h51m24s,U_Copenhagen_tagger10,C13H25NO3,-H,C12H22O4,-H,
10556,2018-10-10_13h51m24s,U_Copenhagen_tagger10,C13H25NO3,-H,C18H32O3,-H,
10557,2018-10-10_13h51m24s,U_Copenhagen_tagger10,C13H25NO3,-H,C20H32O3,-H,
10558,2018-10-10_13h51m24s,U_Copenhagen_tagger10,C13H25NO3,-H,C20H32O5,-H,
10559,2018-10-10_13h51m24s,U_Copenhagen_tagger10,C13H25NO3,-H,C30H58O4,-H,
10560,2018-10-10_13h51m24s,U_Copenhagen_tagger10,C13H26O2,-H,C20H34O4,-H,
10561,2018-10-10_13h51m24s,U_Copenhagen_tagger10,C13H26O2,-H,C20H40O2,-H,
10562,2018-10-10_13h51m24s,U_Copenhagen_tagger10,C13H26O2,-H,C22H42O2,-H,
10563,2018-10-10_13h51m24s,U_Copenhagen_tagger10,C13H26O2,-H,C15H32NO2,+Cl,
10564,2018-10-10_13h51m24s,U_Copenhagen_tagger10,C13H26O2,-H,C18H34O3,-H,
10565,2018-10-10_13h51m24s,U_Copenhagen_tagger10,C13H26O2,-H,C20H30O2,-H,
10566,2018-10-10_13h51m24s,U_Copenhagen_tagger10,C13H26O2,-H,C20H40O2,-H,
10567,2018-10-10_13h51m24s,U_Copenhagen_tagger10,C13H26O2,-H,C18H36O3,-H,
10568,2018-10-10_13h51m24s,U_Copenhagen_tagger10,C13H26O2,-H,C20H34O3,-H,
10569,2018-10-10_13h51m24s,U_Copenhagen_tagger10,C13H26O2,-H,C13H26O2,-H,0.0
10570,2018-10-10_13h51m24s,U_Copenhagen_tagger11,C13H25NO3,-H,C20H30O2,-H,
10571,2018-10-10_13h51m24s,U_Copenhagen_tagger11,C13H25NO3,-H,C22H34O2,-H,
10572,2018-10-10_13h51m24s,U_Copenhagen_tagger11,C13H25NO3,-H,C18H34O3,+Cl,
10573,2018-10-10_13h51m24s,U_Copenhagen_tagger11,C13H25NO3,-H,C20H34O3,-H,
10574,2018-10-10_13h51m24s,U_Copenhagen_tagger11,C13H25NO3,-H,C18H32O3,-H,
10575,2018-10-10_13h51m24s,U_Copenhagen_tagger11,C13H25NO3,-H,C20H32O3,-H,
10576,2018-10-10_13h51m24s,U_Copenhagen_tagger11,C13H25NO3,-H,C20H32O5,-H,
10577,2018-10-10_13h51m24s,U_Copenhagen_tagger11,C13H25NO3,-H,C17H34O2,-H,0.0
10578,2018-10-10_13h51m24s,U_Copenhagen_tagger11,C13H25NO3,-H,C30H58O4,-H,1.0
10579,2018-10-10_13h51m24s,U_Copenhagen_tagger11,C13H25NO3,-H,C12H22O4,-H,2.0
10580,2018-10-10_13h51m24s,U_Copenhagen_tagger11,C13H26O2,-H,C20H34O4,-H,
10581,2018-10-10_13h51m24s,U_Copenhagen_tagger11,C13H26O2,-H,C22H42O2,-H,
10582,2018-10-10_13h51m24s,U_Copenhagen_tagger11,C13H26O2,-H,C15H32NO2,+Cl,
10583,2018-10-10_13h51m24s,U_Copenhagen_tagger11,C13H26O2,-H,C18H34O3,-H,
10584,2018-10-10_13h51m24s,U_Copenhagen_tagger11,C13H26O2,-H,C20H30O2,-H,
10585,2018-10-10_13h51m24s,U_Copenhagen_tagger11,C13H26O2,-H,C18H36O3,-H,
10586,2018-10-10_13h51m24s,U_Copenhagen_tagger11,C13H26O2,-H,C20H34O3,-H,
10587,2018-10-10_13h51m24s,U_Copenhagen_tagger11,C13H26O2,-H,C13H26O2,-H,0.0
10588,2018-10-10_13h51m24s,U_Copenhagen_tagger11,C13H26O2,-H,C20H40O2,-H,1.0
10589,2018-10-10_13h51m24s,U_Copenhagen_tagger11,C13H26O2,-H,C20H40O2,-H,1.0
10640,2018-10-10_16h22m48s,U_Copenhagen_tagger1,C18H34O2,+Na,C29H50O3,+Na,0.0
10641,2018-10-10_16h22m48s,U_Copenhagen_tagger1,C18H34O2,+Na,C20H30O2,+Na,0.0
10642,2018-10-10_16h22m48s,U_Copenhagen_tagger1,C18H34O2,+Na,C42H77O7P,+H,0.0
10643,2018-10-10_16h22m48s,U_Copenhagen_tagger1,C18H34O2,+Na,C19H26I3N3O9,+Na,1.0
10644,2018-10-10_16h22m48s,U_Copenhagen_tagger1,C18H34O2,+Na,C51H101N2O6P,+H,1.0
10645,2018-10-10_16h22m48s,U_Copenhagen_tagger1,C18H34O2,+Na,C36H60O7,+Na,2.0
10646,2018-10-10_16h22m48s,U_Copenhagen_tagger1,C18H34O2,+Na,C20H28O4,+H,3.0
10647,2018-10-10_16h22m48s,U_Copenhagen_tagger1,C18H34O2,+Na,C18H30O3,+Na,3.0
10648,2018-10-10_16h22m48s,U_Copenhagen_tagger1,C18H34O2,+Na,C18H30O4,+Na,3.0
10649,2018-10-10_16h22m48s,U_Copenhagen_tagger1,C18H34O2,+Na,C20H28O4,+H,3.0
10650,2018-10-10_16h22m48s,U_Copenhagen_tagger11,C18H34O2,+Na,C29H50O3,+Na,0.0
10651,2018-10-10_16h22m48s,U_Copenhagen_tagger11,C18H34O2,+Na,C20H30O2,+Na,0.0
10652,2018-10-10_16h22m48s,U_Copenhagen_tagger11,C18H34O2,+Na,C42H77O7P,+H,1.0
10653,2018-10-10_16h22m48s,U_Copenhagen_tagger11,C18H34O2,+Na,C51H101N2O6P,+H,2.0
10654,2018-10-10_16h22m48s,U_Copenhagen_tagger11,C18H34O2,+Na,C19H26I3N3O9,+Na,3.0
10655,2018-10-10_16h22m48s,U_Copenhagen_tagger11,C18H34O2,+Na,C36H60O7,+Na,3.0
10656,2018-10-10_16h22m48s,U_Copenhagen_tagger11,C18H34O2,+Na,C20H28O4,+H,4.0
10657,2018-10-10_16h22m48s,U_Copenhagen_tagger11,C18H34O2,+Na,C18H30O3,+Na,4.0
10658,2018-10-10_16h22m48s,U_Copenhagen_tagger11,C18H34O2,+Na,C18H30O4,+Na,4.0
10659,2018-10-10_16h22m48s,U_Copenhagen_tagger11,C18H34O2,+Na,C20H28O4,+H,4.0
10670,2018-10-10_16h26m00s,U_Copenhagen_tagger1,C10H16O3,+Na,C21H30O2,+Na,
10671,2018-10-10_16h26m00s,U_Copenhagen_tagger1,C10H16O3,+Na,C18H28O3,+Na,
10672,2018-10-10_16h26m00s,U_Copenhagen_tagger1,C10H16O3,+Na,C21H26O2,+Na,
10673,2018-10-10_16h26m00s,U_Copenhagen_tagger1,C10H16O3,+Na,C18H32O3,+Na,
10674,2018-10-10_16h26m00s,U_Copenhagen_tagger1,C10H16O3,+Na,C12H24N2O3,+H,0.0
10675,2018-10-10_16h26m00s,U_Copenhagen_tagger1,C10H16O3,+Na,C16H28O6,+Na,0.0
10676,2018-10-10_16h26m00s,U_Copenhagen_tagger1,C10H16O3,+Na,C11H20O4,+Na,0.0
10677,2018-10-10_16h26m00s,U_Copenhagen_tagger1,C10H16O3,+Na,C13H22O3,+Na,1.0
10678,2018-10-10_16h26m00s,U_Copenhagen_tagger1,C10H16O3,+Na,C9H16O4,+Na,1.0
10679,2018-10-10_16h26m00s,U_Copenhagen_tagger1,C10H16O3,+Na,C16H30O4,+Na,2.0
10680,2018-10-10_16h26m00s,U_Copenhagen_tagger2,C10H16O3,+Na,C21H30O2,+Na,
10681,2018-10-10_16h26m00s,U_Copenhagen_tagger2,C10H16O3,+Na,C18H28O3,+Na,
10682,2018-10-10_16h26m00s,U_Copenhagen_tagger2,C10H16O3,+Na,C21H26O2,+Na,
10683,2018-10-10_16h26m00s,U_Copenhagen_tagger2,C10H16O3,+Na,C18H32O3,+Na,
10684,2018-10-10_16h26m00s,U_Copenhagen_tagger2,C10H16O3,+Na,C11H20O4,+Na,0.0
10685,2018-10-10_16h26m00s,U_Copenhagen_tagger2,C10H16O3,+Na,C16H28O6,+Na,1.0
10686,2018-10-10_16h26m00s,U_Copenhagen_tagger2,C10H16O3,+Na,C12H24N2O3,+H,2.0
10687,2018-10-10_16h26m00s,U_Copenhagen_tagger2,C10H16O3,+Na,C16H30O4,+Na,3.0
10688,2018-10-10_16h26m00s,U_Copenhagen_tagger2,C10H16O3,+Na,C9H16O4,+Na,4.0
10689,2018-10-10_16h26m00s,U_Copenhagen_tagger2,C10H16O3,+Na,C13H22O3,+Na,5.0
10730,2018-10-10_16h26m23s,U_Copenhagen_tagger1,C40H68O4,+H,C13H12O3,+H,
10731,2018-10-10_16h26m23s,U_Copenhagen_tagger1,C40H68O4,+H,C17H20O8,+H,
10732,2018-10-10_16h26m23s,U_Copenhagen_tagger1,C40H68O4,+H,C40H66O4,+H,0.0
10733,2018-10-10_16h26m23s,U_Copenhagen_tagger1,C40H68O4,+H,C56H98O6,+Na,1.0
10734,2018-10-10_16h26m23s,U_Copenhagen_tagger1,C40H68O4,+H,C38H64O5,+H,1.0
10735,2018-10-10_16h26m23s,U_Copenhagen_tagger1,C40H68O4,+H,C49H99O9P,+H,1.0
10736,2018-10-10_16h26m23s,U_Copenhagen_tagger1,C40H68O4,+H,C24H36O6,+H,2.0
10737,2018-10-10_16h26m23s,U_Copenhagen_tagger1,C40H68O4,+H,C25H26O6,+H,2.0
10738,2018-10-10_16h26m23s,U_Copenhagen_tagger1,C40H68O4,+H,C34H58O4,+H,2.0
10739,2018-10-10_16h26m23s,U_Copenhagen_tagger1,C40H68O4,+H,C12H18O3,+H,3.0
10740,2018-10-10_16h26m23s,U_Copenhagen_tagger2,C40H68O4,+H,C13H12O3,+H,
10741,2018-10-10_16h26m23s,U_Copenhagen_tagger2,C40H68O4,+H,C17H20O8,+H,
10742,2018-10-10_16h26m23s,U_Copenhagen_tagger2,C40H68O4,+H,C12H18O3,+H,
10743,2018-10-10_16h26m23s,U_Copenhagen_tagger2,C40H68O4,+H,C40H66O4,+H,0.0
10744,2018-10-10_16h26m23s,U_Copenhagen_tagger2,C40H68O4,+H,C56H98O6,+Na,1.0
10745,2018-10-10_16h26m23s,U_Copenhagen_tagger2,C40H68O4,+H,C38H64O5,+H,2.0
10746,2018-10-10_16h26m23s,U_Copenhagen_tagger2,C40H68O4,+H,C49H99O9P,+H,3.0
10747,2018-10-10_16h26m23s,U_Copenhagen_tagger2,C40H68O4,+H,C34H58O4,+H,4.0
10748,2018-10-10_16h26m23s,U_Copenhagen_tagger2,C40H68O4,+H,C24H36O6,+H,5.0
10749,2018-10-10_16h26m23s,U_Copenhagen_tagger2,C40H68O4,+H,C25H26O6,+H,6.0
10750,2018-10-10_16h26m23s,U_Copenhagen_tagger3,C40H68O4,+H,C13H12O3,+H,
10751,2018-10-10_16h26m23s,U_Copenhagen_tagger3,C40H68O4,+H,C17H20O8,+H,
10752,2018-10-10_16h26m23s,U_Copenhagen_tagger3,C40H68O4,+H,C40H66O4,+H,0.0
10753,2018-10-10_16h26m23s,U_Copenhagen_tagger3,C40H68O4,+H,C56H98O6,+Na,1.0
10754,2018-10-10_16h26m23s,U_Copenhagen_tagger3,C40H68O4,+H,C38H64O5,+H,2.0
10755,2018-10-10_16h26m23s,U_Copenhagen_tagger3,C40H68O4,+H,C24H36O6,+H,3.0
10756,2018-10-10_16h26m23s,U_Copenhagen_tagger3,C40H68O4,+H,C25H26O6,+H,3.0
10757,2018-10-10_16h26m23s,U_Copenhagen_tagger3,C40H68O4,+H,C34H58O4,+H,3.0
10758,2018-10-10_16h26m23s,U_Copenhagen_tagger3,C40H68O4,+H,C49H99O9P,+H,3.0
10759,2018-10-10_16h26m23s,U_Copenhagen_tagger3,C40H68O4,+H,C12H18O3,+H,4.0
10860,2018-10-16_01h42m26s,PNNL_tagger0,C19H26N2O2,+H,C19H24N2O2,+Na,0.0
10861,2018-10-16_01h42m26s,PNNL_tagger0,C19H26N2O2,+H,C26H52NO7P,+H,1.0
10862,2018-10-16_01h42m26s,PNNL_tagger0,C19H26N2O2,+H,C39H79N2O6P,+Na,2.0
10863,2018-10-16_01h42m26s,PNNL_tagger0,C19H26N2O2,+H,C45H91N2O6P,+H,3.0
10864,2018-10-16_01h42m26s,PNNL_tagger0,C19H26N2O2,+H,C42H82NO8P,+Na,3.0
10865,2018-10-16_01h42m26s,PNNL_tagger0,C19H26N2O2,+H,C47H93N2O6P,+H,3.0
10866,2018-10-16_01h42m26s,PNNL_tagger0,C19H26N2O2,+H,C43H78NO8P,+Na,4.0
10867,2018-10-16_01h42m26s,PNNL_tagger0,C19H26N2O2,+H,C43H78NO8P,+Na,4.0
10868,2018-10-16_01h42m26s,PNNL_tagger0,C19H26N2O2,+H,C43H76NO8P,+Na,4.0
10869,2018-10-16_01h42m26s,PNNL_tagger0,C19H26N2O2,+H,C39H71O8P,+Na,9.0
10870,2018-10-16_01h42m26s,PNNL_tagger1,C19H26N2O2,+H,C45H91N2O6P,+H,
10871,2018-10-16_01h42m26s,PNNL_tagger1,C19H26N2O2,+H,C26H52NO7P,+H,
10872,2018-10-16_01h42m26s,PNNL_tagger1,C19H26N2O2,+H,C39H79N2O6P,+Na,
10873,2018-10-16_01h42m26s,PNNL_tagger1,C19H26N2O2,+H,C42H82NO8P,+Na,
10874,2018-10-16_01h42m26s,PNNL_tagger1,C19H26N2O2,+H,C47H93N2O6P,+H,
10875,2018-10-16_01h42m26s,PNNL_tagger1,C19H26N2O2,+H,C19H24N2O2,+Na,0.0
10876,2018-10-16_01h42m26s,PNNL_tagger1,C19H26N2O2,+H,C43H78NO8P,+Na,1.0
10877,2018-10-16_01h42m26s,PNNL_tagger1,C19H26N2O2,+H,C43H76NO8P,+Na,1.0
10878,2018-10-16_01h42m26s,PNNL_tagger1,C19H26N2O2,+H,C39H71O8P,+Na,2.0
10879,2018-10-16_01h42m26s,PNNL_tagger1,C19H26N2O2,+H,C43H78NO8P,+Na,2.0
10880,2018-10-16_01h42m26s,PNNL_tagger2,C19H26N2O2,+H,C43H78NO8P,+Na,
10881,2018-10-16_01h42m26s,PNNL_tagger2,C19H26N2O2,+H,C45H91N2O6P,+H,
10882,2018-10-16_01h42m26s,PNNL_tagger2,C19H26N2O2,+H,C39H71O8P,+Na,
10883,2018-10-16_01h42m26s,PNNL_tagger2,C19H26N2O2,+H,C43H78NO8P,+Na,
10884,2018-10-16_01h42m26s,PNNL_tagger2,C19H26N2O2,+H,C26H52NO7P,+H,
10885,2018-10-16_01h42m26s,PNNL_tagger2,C19H26N2O2,+H,C39H79N2O6P,+Na,
10886,2018-10-16_01h42m26s,PNNL_tagger2,C19H26N2O2,+H,C42H82NO8P,+Na,
10887,2018-10-16_01h42m26s,PNNL_tagger2,C19H26N2O2,+H,C43H76NO8P,+Na,
10888,2018-10-16_01h42m26s,PNNL_tagger2,C19H26N2O2,+H,C47H93N2O6P,+H,
10889,2018-10-16_01h42m26s,PNNL_tagger2,C19H26N2O2,+H,C19H24N2O2,+Na,0.0
10900,2018-10-16_09h53m21s,U_Copenhagen_tagger2,C20H40O2,-H,C39H74NO8P,-H,
10901,2018-10-16_09h53m21s,U_Copenhagen_tagger2,C20H40O2,-H,C39H71O8P,-H,
10902,2018-10-16_09h53m21s,U_Copenhagen_tagger2,C20H40O2,-H,C41H78NO8P,-H,
10903,2018-10-16_09h53m21s,U_Copenhagen_tagger2,C20H40O2,-H,C42H80NO10P,-H,
10904,2018-10-16_09h53m21s,U_Copenhagen_tagger2,C20H40O2,-H,C38H71O8P,-H,
10905,2018-10-16_09h53m21s,U_Copenhagen_tagger2,C20H40O2,-H,C43H64O5,-H,
10906,2018-10-16_09h53m21s,U_Copenhagen_tagger2,C20H40O2,-H,C20H38O2,-H,0.0
10907,2018-10-16_09h53m21s,U_Copenhagen_tagger2,C20H40O2,-H,C33H64NO10P,-H,1.0
10908,2018-10-16_09h53m21s,U_Copenhagen_tagger2,C20H40O2,-H,C24H46NO8P,-H,2.0
10909,2018-10-16_09h53m21s,U_Copenhagen_tagger2,C20H40O2,-H,C48H81O10P,-H,3.0
10910,2018-10-16_09h53m21s,U_Copenhagen_tagger3,C20H40O2,-H,C24H46NO8P,-H,
10911,2018-10-16_09h53m21s,U_Copenhagen_tagger3,C20H40O2,-H,C33H64NO10P,-H,
10912,2018-10-16_09h53m21s,U_Copenhagen_tagger3,C20H40O2,-H,C43H64O5,-H,
10913,2018-10-16_09h53m21s,U_Copenhagen_tagger3,C20H40O2,-H,C48H81O10P,-H,
10914,2018-10-16_09h53m21s,U_Copenhagen_tagger3,C20H40O2,-H,C39H74NO8P,-H,0.0
10915,2018-10-16_09h53m21s,U_Copenhagen_tagger3,C20H40O2,-H,C39H71O8P,-H,0.0
10916,2018-10-16_09h53m21s,U_Copenhagen_tagger3,C20H40O2,-H,C41H78NO8P,-H,0.0
10917,2018-10-16_09h53m21s,U_Copenhagen_tagger3,C20H40O2,-H,C42H80NO10P,-H,0.0
10918,2018-10-16_09h53m21s,U_Copenhagen_tagger3,C20H40O2,-H,C38H71O8P,-H,0.0
10919,2018-10-16_09h53m21s,U_Copenhagen_tagger3,C20H40O2,-H,C20H38O2,-H,1.0
10920,2018-10-16_09h53m21s,U_Copenhagen_tagger4,C20H40O2,-H,C39H74NO8P,-H,
10921,2018-10-16_09h53m21s,U_Copenhagen_tagger4,C20H40O2,-H,C39H71O8P,-H,
10922,2018-10-16_09h53m21s,U_Copenhagen_tagger4,C20H40O2,-H,C41H78NO8P,-H,
10923,2018-10-16_09h53m21s,U_Copenhagen_tagger4,C20H40O2,-H,C42H80NO10P,-H,
10924,2018-10-16_09h53m21s,U_Copenhagen_tagger4,C20H40O2,-H,C24H46NO8P,-H,
10925,2018-10-16_09h53m21s,U_Copenhagen_tagger4,C20H40O2,-H,C38H71O8P,-H,
