datasetId,baseSf,baseAdduct,otherSf,otherAdduct,rank
2017-10-13_10h52m58s,C14H8O6,+H,C38H40O19,+Na,7.333333333333333
2017-10-18_10h57m41s,C42H29NaO21,+Na,C14H7KO6,+H,3.5
2017-10-18_10h57m41s,C42H29NaO21,+Na,C14H9Na3O8,+H,1.0
2017-10-18_10h57m41s,C42H29NaO21,+Na,C21H15K3O12,+Na,8.5
2017-10-18_10h57m41s,C42H29NaO21,+Na,C22H24O7,+H,2.0
2017-10-18_10h57m41s,C42H29NaO21,+Na,C28H17KO13,+Na,3.0
2017-10-18_10h57m41s,C42H29NaO21,+Na,C35H23NaO17,+H,0.0
2017-10-18_10h57m41s,C42H29NaO21,+Na,C37H71O8P,+Na,5.0
2017-10-18_10h57m41s,C42H29NaO21,+Na,C40H80NO8P,+H,6.0
2017-10-18_10h57m41s,C42H29NaO21,+Na,C43H78NO8P,+Na,7.5
2017-10-18_10h57m41s,C42H29NaO21,+Na,C46H84NO8P,+H,7.0
2017-10-26_09h37m32s,C26H28O15,+K,C12H22O11,+K,5.5
2017-10-26_09h37m32s,C26H28O15,+K,C16H10O5,+H,7.5
2017-10-26_09h37m32s,C26H28O15,+K,C21H14O10,+Na,7.0
2017-10-26_09h37m32s,C26H28O15,+K,C22H36N6O12S2,+K,6.5
2017-10-26_09h37m32s,C26H28O15,+K,C26H28O15,+K,0.25
2017-10-26_09h37m32s,C26H28O15,+K,C26H28O16,+K,6.0
2017-11-07_09h52m19s,C18H32O2,-H,C14H28O2,-H,9.5
2017-11-07_09h52m19s,C18H32O2,-H,C15H10O7,-H,8.5
2017-11-07_09h52m19s,C18H32O2,-H,C16H20O11,-H,2.0
2017-11-07_09h52m19s,C18H32O2,-H,C18H30O2,-H,0.5
2017-11-07_09h52m19s,C18H32O2,-H,C18H30O3S,-H,8.0
2017-11-07_09h52m19s,C18H32O2,-H,C18H36O2,-H,9.5
2017-11-07_09h52m19s,C18H32O2,-H,C36H58O8,-H,2.5
2017-11-07_09h52m19s,C18H32O2,-H,C37H60O5,-H,2.0
2017-11-09_11h52m43s,C19H24N2O,+H,C19H24N2O2,+H,0.0
2017-11-09_11h52m43s,C19H24N2O,+H,C21H14O10,+K,1.0
2017-11-09_11h52m43s,C19H24N2O,+H,C24H50NO7P,+H,10.0
2017-11-09_11h52m43s,C19H24N2O,+H,C26H45NO7S,+K,10.0
2017-11-09_11h52m43s,C19H24N2O,+H,C26H48NO7P,+H,10.0
2017-11-09_11h52m43s,C19H24N2O,+H,C28H48O9P,+H,10.0
2017-11-09_11h52m43s,C19H24N2O,+H,C39H70O4,+H,10.0
2017-11-09_11h52m43s,C19H24N2O,+H,C39H72O4,+H,10.0
2017-11-09_11h52m43s,C19H24N2O,+H,C44H80NO8P,+H,10.0
2017-11-14_11h05m50s,C29H58O2,+K,C12H22O11,+K,8.666666666666666
2017-11-14_11h05m50s,C29H58O2,+K,C15H10O6,+H,2.6666666666666665
2017-11-14_11h05m50s,C29H58O2,+K,C15H18O10,+Na,8.666666666666666
2017-11-14_11h05m50s,C29H58O2,+K,C20H16N2O3,+H,3.6666666666666665
2017-11-14_11h05m50s,C29H58O2,+K,C21H20O11,+K,7.666666666666667
2017-11-14_11h05m50s,C29H58O2,+K,C21H22N2O4,+H,3.6666666666666665
2017-11-14_11h05m50s,C29H58O2,+K,C27H30O15,+K,7.333333333333333
2017-11-14_11h05m50s,C29H58O2,+K,C27H54O2,+K,0.0
2017-11-14_11h05m50s,C29H58O2,+K,C31H62O2,+K,3.0
2017-11-17_09h28m40s,C12H8O4,+H,C13H8O4,+H,1.0
2017-11-17_09h28m40s,C12H8O4,+H,C17H26N2O,+H,5.5
2017-11-17_09h28m40s,C12H8O4,+H,C18H19NO5,+H,10.0
2017-11-17_09h28m40s,C12H8O4,+H,C18H22N2O,+H,10.0
2017-11-17_09h28m40s,C12H8O4,+H,C19H26,+H,1.0
2017-11-17_09h28m40s,C12H8O4,+H,C20H30O3,+H,3.0
2017-11-17_09h28m40s,C12H8O4,+H,C20H32,+H,0.5
2017-11-17_09h28m40s,C12H8O4,+H,C24H36O5,+H,2.5
2017-11-17_09h28m40s,C12H8O4,+H,C25H30N2O5,+H,10.0
2017-11-17_09h28m40s,C12H8O4,+H,C29H46O,+H,10.0
2017-11-23_07h46m51s,C21H18O13,+Na,C21H18O13,+H,0.0
2017-11-23_07h46m51s,C21H18O13,+Na,C24H38O4,+H,8.333333333333334
2017-11-23_07h46m51s,C21H18O13,+Na,C27H34O3,+Na,3.3333333333333335
2017-11-23_07h46m51s,C21H18O13,+Na,C27H52O4,+K,1.0
2017-11-23_07h46m51s,C21H18O13,+Na,C42H82NO8P,+H,4.666666666666667
2017-11-23_07h46m51s,C21H18O13,+Na,C42H84NO8P,+H,9.333333333333334
2017-11-23_07h46m51s,C21H18O13,+Na,C44H80NO8P,+Na,5.333333333333333
2017-11-23_07h46m51s,C21H18O13,+Na,C4H6O5,+Na,8.666666666666666
2017-11-23_07h46m51s,C21H18O13,+Na,C50H90NO6P,+H,9.666666666666666
2017-11-23_07h46m51s,C21H18O13,+Na,C7H6O4,+Na,9.0
2017-11-23_07h46m51s,C4H6O5,+Na,C21H18O13,+Na,8.333333333333334
2017-11-23_07h46m51s,C4H6O5,+Na,C33H64NO9P,+H,1.6666666666666667
2017-11-23_07h46m51s,C4H6O5,+Na,C39H74NO8P,+H,3.6666666666666665
2017-11-23_07h46m51s,C4H6O5,+Na,C42H82NO8P,+H,2.6666666666666665
2017-11-23_07h46m51s,C4H6O5,+Na,C42H84NO8P,+H,8.666666666666666
2017-11-23_07h46m51s,C4H6O5,+Na,C44H82NO8P,+H,3.3333333333333335
2017-11-23_07h46m51s,C4H6O5,+Na,C4H6O5,+Na,0.0
2017-11-23_07h46m51s,C4H6O5,+Na,C6H12O6,+Na,0.6666666666666666
2017-11-23_07h46m51s,C4H6O5,+Na,C7H6O4,+Na,5.333333333333333
2017-11-23_07h51m58s,C27H34O3,+Na,C12H22O11,+K,0.3333333333333333
2017-11-23_07h51m58s,C27H34O3,+Na,C22H22O11,+H,4.333333333333333
2017-11-23_07h51m58s,C27H34O3,+Na,C23H24O12,+H,4.333333333333333
2017-11-23_07h51m58s,C27H34O3,+Na,C26H50NO7P,+Na,10.0
2017-11-23_07h51m58s,C27H34O3,+Na,C42H80NO8P,+H,5.0
2017-11-23_07h51m58s,C27H34O3,+Na,C42H82NO8P,+Na,5.0
2017-11-23_07h51m58s,C27H34O3,+Na,C44H76O10P,+H,7.0
2017-11-23_07h51m58s,C27H34O3,+Na,C57H100O6,+Na,10.0
2017-11-23_07h51m58s,C27H34O3,+Na,C7H6O4,+Na,8.0
2017-11-23_07h51m58s,C27H34O3,+Na,C9H8O5,+Na,0.0
2017-11-23_07h52m40s,C12H22O11,+K,C12H22O11,+K,0.0
2017-11-23_07h52m40s,C12H22O11,+K,C12H22O11,+Na,4.0
2017-11-23_07h52m40s,C12H22O11,+K,C15H18O10,+Na,0.0
2017-11-23_07h52m40s,C12H22O11,+K,C22H22O12,+H,10.0
2017-11-23_07h52m40s,C12H22O11,+K,C24H38O4,+Na,10.0
2017-11-23_07h52m40s,C12H22O11,+K,C25H26O13,+H,10.0
2017-11-23_07h52m40s,C12H22O11,+K,C28H28O13,+H,10.0
2017-11-23_07h52m40s,C12H22O11,+K,C31H28O13,+H,10.0
2017-11-23_07h52m40s,C12H22O11,+K,C6H12O6,+K,0.0
2017-11-23_07h52m40s,C12H22O11,+K,C7H6O4,+Na,10.0
2017-12-01_20h47m55s,C18H24O4,-H,C18H19F2N3O,-H,0.0
2017-12-01_20h47m55s,C18H24O4,-H,C19H28O4,-H,0.6666666666666666
2017-12-01_20h47m55s,C18H24O4,-H,C41H70O13,-H,6.166666666666667
2017-12-01_20h47m55s,C18H24O4,-H,C41H82NO8P,-H,5.666666666666667
2017-12-01_20h47m55s,C18H24O4,-H,C43H62N8O5,-H,5.666666666666667
2017-12-01_20h47m55s,C18H24O4,-H,C44H86NO8P,-H,6.0
2017-12-01_20h47m55s,C18H24O4,-H,C44H90NO7P,-H,6.666666666666667
2017-12-01_20h47m55s,C18H24O4,-H,C45H90NO8P,-H,6.333333333333333
2017-12-06_09h17m10s,C41H83N2O6P,+Na,C21H14O10,+Na,10.0
2017-12-06_09h17m10s,C41H83N2O6P,+Na,C26H48NO7P,+H,10.0
2017-12-06_09h17m10s,C41H83N2O6P,+Na,C28H48NO7P,+H,10.0
2017-12-06_09h17m10s,C41H83N2O6P,+Na,C30H30O19,+Na,10.0
2017-12-06_09h17m10s,C41H83N2O6P,+Na,C39H79N2O6P,+Na,1.0
2017-12-06_09h17m10s,C41H83N2O6P,+Na,C41H71O8P,+Na,10.0
2017-12-06_09h17m10s,C41H83N2O6P,+Na,C42H80NO8P,+Na,2.5
2017-12-06_09h17m10s,C41H83N2O6P,+Na,C43H76NO7P,+Na,0.0
2017-12-06_09h17m10s,C41H83N2O6P,+Na,C44H84NO8P,+K,2.0
2017-12-06_09h17m10s,C41H83N2O6P,+Na,C47H80NO7P,+Na,1.5
2018-01-18_12h10m22s,C20H23NO4,+H,C12H22O11,+K,5.0
2018-01-18_12h10m22s,C20H23NO4,+H,C20H23NO4,+H,3.3333333333333335
2018-01-18_12h10m22s,C20H23NO4,+H,C26H42O4,+K,8.333333333333334
2018-01-18_12h10m22s,C20H23NO4,+H,C29H58O2,+K,7.333333333333333
2018-01-18_12h10m22s,C20H23NO4,+H,C31H42O3,+Na,8.333333333333334
2018-01-18_12h10m22s,C20H23NO4,+H,C33H66O2,+K,7.333333333333333
2018-01-18_12h10m22s,C20H23NO4,+H,C37H68O5,+K,7.666666666666667
2018-01-18_12h10m22s,C20H23NO4,+H,C42H83NO5,+H,8.666666666666666
2018-01-18_12h10m22s,C20H23NO4,+H,C7H12N2O5S,+Na,8.0
2018-02-02_09h20m17s,C14H8O6,+H,C12H22O11,+K,7.5
2018-02-02_09h20m17s,C14H8O6,+H,C20H12O8,+H,0.0
2018-02-02_09h20m17s,C14H8O6,+H,C26H14,+H,1.0
2018-02-02_09h20m17s,C14H8O6,+H,C27H30O15,+Na,8.0
2018-02-02_09h20m17s,C14H8O6,+H,C27H30O16,+K,6.0
2018-02-02_09h20m17s,C14H8O6,+H,C27H30O16,+Na,6.0
2018-02-02_09h20m17s,C14H8O6,+H,C27H30O17,+K,6.5
2018-02-02_09h20m17s,C14H8O6,+H,C30H26O15,+Na,6.5
2018-02-13_15h41m51s,C5H11NO2,+Na,C15H10O6,+H,10.0
2018-02-13_15h41m51s,C5H11NO2,+Na,C15H10O6,+Na,10.0
2018-02-13_15h41m51s,C5H11NO2,+Na,C15H18O10,+Na,6.666666666666667
2018-02-13_15h41m51s,C5H11NO2,+Na,C16H12O6,+H,10.0
2018-02-13_15h41m51s,C5H11NO2,+Na,C23H23IN2,+H,10.0
2018-02-13_15h41m51s,C5H11NO2,+Na,C3H10NO4P,+H,0.16666666666666666
2018-02-13_15h41m51s,C5H11NO2,+Na,C5H11NO2,+K,0.3333333333333333
2018-02-13_15h41m51s,C5H11NO2,+Na,C8H7NO,+Na,0.0
2018-02-16_01h24m56s,C37H68O4,+H,C37H71O8P,+Na,8.0
2018-02-16_01h24m56s,C37H68O4,+H,C39H64O4,+H,1.0
2018-02-16_01h24m56s,C37H68O4,+H,C39H70O4,+H,0.0
2018-02-16_01h24m56s,C37H68O4,+H,C41H73O8P,+Na,4.666666666666667
2018-02-16_01h24m56s,C37H68O4,+H,C44H76O10P,+H,9.333333333333334
2018-02-16_01h24m56s,C37H68O4,+H,C47H79NO8,+Na,5.666666666666667
2018-02-16_01h24m56s,C37H68O4,+H,C54H94O5,+Na,7.0
2018-02-16_01h24m56s,C37H68O4,+H,C55H104O6,+Na,4.0
2018-02-16_01h24m56s,C37H68O4,+H,C56H101NO10P,+Na,2.6666666666666665
2018-02-16_01h24m56s,C37H68O4,+H,C59H102O6,+Na,4.666666666666667
2018-02-16_13h21m58s,C16H32O2,-H,C12H22O11,-H,6.5
2018-02-16_13h21m58s,C16H32O2,-H,C16H32O2,-H,0.5
2018-02-16_13h21m58s,C16H32O2,-H,C17H28O3S,-H,5.5
2018-02-16_13h21m58s,C16H32O2,-H,C21H14O10,-H,10.0
2018-02-16_13h21m58s,C16H32O2,-H,C28H20O14,-H,10.0
2018-02-16_13h21m58s,C16H32O2,-H,C38H66O5,-H,10.0
2018-02-16_13h21m58s,C16H32O2,-H,C39H68O5,-H,10.0
2018-02-16_13h21m58s,C16H32O2,-H,C41H77NO8P,-H,10.0
2018-02-16_13h21m58s,C16H32O2,-H,C43H69NO8,-H,8.5
2018-02-19_16h20m19s,C42H80NO8P,+K,C26H52NO6P,+H,6.5
2018-02-19_16h20m19s,C42H80NO8P,+K,C27H52NO8P,+Na,1.0
2018-02-19_16h20m19s,C42H80NO8P,+K,C28H46O9P,+H,0.5
2018-02-19_16h20m19s,C42H80NO8P,+K,C28H52NO7P,+H,6.0
2018-02-19_16h20m19s,C42H80NO8P,+K,C29H45NO3,+Na,0.5
2018-02-19_16h20m19s,C42H80NO8P,+K,C39H71O8P,+Na,0.5
2018-02-19_16h20m19s,C42H80NO8P,+K,C40H80NO8P,+Na,6.0
2018-02-19_16h20m19s,C42H80NO8P,+K,C43H76NO7P,+Na,6.0
2018-02-19_16h20m19s,C42H80NO8P,+K,C43H76O10P,+H,1.5
2018-02-19_16h20m19s,C42H80NO8P,+K,C45H78NO7P,+Na,0.5
2018-02-19_19h43m14s,C14H10O7,+K,C21H13KO10,+H,0.3333333333333333
2018-02-19_19h43m14s,C14H10O7,+K,C21H14O10,+K,0.3333333333333333
2018-02-19_19h43m14s,C14H10O7,+K,C21H14O10,+Na,7.333333333333333
2018-02-19_19h43m14s,C14H10O7,+K,C28H19NaO14,+H,7.333333333333333
2018-02-19_19h43m14s,C14H10O7,+K,C28H20O14,+Na,7.333333333333333
2018-02-19_19h43m14s,C14H10O7,+K,C36H70NO6P,+K,4.333333333333333
2018-02-19_19h43m14s,C14H10O7,+K,C39H77N2O6P,+K,5.333333333333333
2018-02-19_19h43m14s,C14H10O7,+K,C40H77O8P,+K,6.333333333333333
2018-02-19_19h43m14s,C14H10O7,+K,C46H82NO7P,+K,6.666666666666667
2018-02-19_19h43m14s,C14H10O7,+K,C48H84NO8P,+K,5.333333333333333
2018-02-20_23h29m33s,C21H14O10,+Na,C19H24N2O2,+Na,0.6666666666666666
2018-02-20_23h29m33s,C21H14O10,+Na,C20H16O10S,+H,0.0
2018-02-20_23h29m33s,C21H14O10,+Na,C29H46O3,+Na,1.0
2018-02-20_23h29m33s,C21H14O10,+Na,C42H80NO8P,+H,4.666666666666667
2018-02-20_23h29m33s,C21H14O10,+Na,C42H80NO8P,+K,8.666666666666666
2018-02-20_23h29m33s,C21H14O10,+Na,C43H86NO8P,+K,8.0
2018-02-20_23h29m33s,C21H14O10,+Na,C44H80NO8P,+K,9.0
2018-02-20_23h29m33s,C21H14O10,+Na,C46H80NO8P,+K,8.333333333333334
2018-02-20_23h29m33s,C21H14O10,+Na,C46H82NO7P,+K,7.666666666666667
2018-02-20_23h29m33s,C21H14O10,+Na,C48H80O10P,+H,9.333333333333334
2018-03-27_11h56m14s,C5H10O2S,+H,C12H22O11,+K,0.0
2018-03-27_11h56m14s,C5H10O2S,+H,C14H8O6,+K,5.0
2018-03-27_11h56m14s,C5H10O2S,+H,C15H10O6,+K,4.5
2018-03-27_11h56m14s,C5H10O2S,+H,C15H10O6,+Na,10.0
2018-03-27_11h56m14s,C5H10O2S,+H,C15H12O7,+K,4.5
2018-03-27_11h56m14s,C5H10O2S,+H,C15H12O7,+Na,10.0
2018-03-27_11h56m14s,C5H10O2S,+H,C15H33N,+H,10.0
2018-03-27_11h56m14s,C5H10O2S,+H,C18H8O6,+Na,5.0
2018-03-27_11h56m14s,C5H10O2S,+H,C22H16O10,+Na,10.0
2018-03-27_11h56m14s,C5H10O2S,+H,C22H22O13,+Na,0.5
2018-03-29_19h55m48s,C10H14N5O7P,-H,C17H27N3O17P2,-H,0.3333333333333333
2018-03-29_19h55m48s,C10H14N5O7P,-H,C21H29N7O14P2,-H,1.0
2018-03-29_19h55m48s,C10H14N5O7P,-H,C21H41O6P,-H,3.6666666666666665
2018-03-29_19h55m48s,C10H14N5O7P,-H,C40H77NO11S,-H,7.0
2018-03-29_19h55m48s,C10H14N5O7P,-H,C43H83O13P,-H,6.666666666666667
2018-03-29_19h55m48s,C10H14N5O7P,-H,C46H89NO11S,-H,7.0
2018-03-29_19h55m48s,C10H14N5O7P,-H,C47H85O13P,-H,5.0
2018-03-29_19h55m48s,C10H14N5O7P,-H,C48H91NO11S,-H,5.666666666666667
2018-03-29_19h55m48s,C10H14N5O7P,-H,C48H93NO11S,-H,6.666666666666667
2018-03-29_19h55m48s,C10H14N5O7P,-H,C51H90O10P,-H,7.0
2018-04-11_00h14m34s,C21H39O6P,-H,C15H20N2O4S,-H,9.333333333333334
2018-04-11_00h14m34s,C21H39O6P,-H,C19H37O6P,-H,1.6666666666666667
2018-04-11_00h14m34s,C21H39O6P,-H,C21H20O4,-H,8.333333333333334
2018-04-11_00h14m34s,C21H39O6P,-H,C23H46NO7P,-H,6.0
2018-04-11_00h14m34s,C21H39O6P,-H,C27H53O12P,-H,3.0
2018-04-11_00h14m34s,C21H39O6P,-H,C41H71O8P,-H,0.0
2018-04-11_00h14m34s,C21H39O6P,-H,C41H78NO8P,-H,1.0
2018-04-11_00h14m34s,C21H39O6P,-H,C43H78NO8P,-H,4.666666666666667
2018-04-11_00h14m34s,C21H39O6P,-H,C48H93NO12S,-H,6.666666666666667
2018-04-11_00h14m34s,C21H39O6P,-H,C50H90O10P,-H,7.333333333333333
2018-04-20_15h34m45s,C12H10F2N2O3,+Na,C15H10O6,+Na,1.8333333333333333
2018-04-20_15h34m45s,C12H10F2N2O3,+Na,C17H12O5,+H,0.0
2018-04-20_15h34m45s,C12H10F2N2O3,+Na,C17H27NO3,+Na,10.0
2018-04-20_15h34m45s,C12H10F2N2O3,+Na,C18H10O6,+H,0.5
2018-04-20_15h34m45s,C12H10F2N2O3,+Na,C22H46O12,+Na,10.0
2018-04-20_15h34m45s,C12H10F2N2O3,+Na,C26H28N5O2,+H,10.0
2018-04-24_11h38m35s,C19H40O3,+Na,C19H40O3,+Na,0.0
2018-04-24_11h38m35s,C19H40O3,+Na,C24H40O5,+Na,2.5
2018-04-24_11h38m35s,C19H40O3,+Na,C25H42O11,+Na,1.5
2018-04-24_11h38m35s,C19H40O3,+Na,C36H48O8,+K,0.5
2018-04-24_11h38m35s,C19H40O3,+Na,C37H71O7P,+H,4.0
2018-04-24_11h38m35s,C19H40O3,+Na,C39H72O5,+Na,2.5
2018-04-24_11h38m35s,C19H40O3,+Na,C39H79N2O6P,+Na,4.0
2018-04-24_11h38m35s,C19H40O3,+Na,C40H66O7,+Na,4.0
2018-04-24_11h38m35s,C19H40O3,+Na,C45H78NO7P,+Na,2.5
2018-04-24_11h38m35s,C19H40O3,+Na,C53H100O6,+K,1.5
2018-04-24_12h22m14s,C8H20NO6P,+Na,C13H26O3,+Na,10.0
2018-04-24_12h22m14s,C8H20NO6P,+Na,C14H26O4,+Na,10.0
2018-04-24_12h22m14s,C8H20NO6P,+Na,C21H40O4,+K,2.0
2018-04-24_12h22m14s,C8H20NO6P,+Na,C26H42O4,+K,0.5
2018-04-24_12h22m14s,C8H20NO6P,+Na,C26H48NO7P,+K,1.0
2018-04-24_12h22m14s,C8H20NO6P,+Na,C26H55NO7P,+Na,10.0
2018-04-24_12h22m14s,C8H20NO6P,+Na,C27H46O2,+Na,10.0
2018-04-24_12h22m14s,C8H20NO6P,+Na,C31H60O5,+Na,10.0
2018-04-24_12h22m14s,C8H20NO6P,+Na,C33H56O9,+Na,6.5
2018-04-24_12h22m14s,C8H20NO6P,+Na,C39H72O5,+Na,0.5
2018-04-26_11h34m04s,C14H26O6,+Na,C21H40O4,+Na,6.5
2018-04-26_11h34m04s,C14H26O6,+Na,C21H42O4,+Na,2.5
2018-04-26_11h34m04s,C14H26O6,+Na,C28H42O3,+H,1.5
2018-04-26_11h34m04s,C14H26O6,+Na,C33H58O7,+Na,7.0
2018-04-26_11h34m04s,C14H26O6,+Na,C33H60O7,+H,0.5
2018-04-26_11h34m04s,C14H26O6,+Na,C35H66O5,+Na,5.5
2018-04-26_11h34m04s,C14H26O6,+Na,C35H66O8,+H,2.0
2018-04-26_11h34m04s,C14H26O6,+Na,C37H70O6,+Na,3.0
2018-04-26_11h34m04s,C14H26O6,+Na,C38H70O5,+H,1.0
2018-04-26_11h34m04s,C14H26O6,+Na,C39H64O7,+H,7.0
2018-04-26_11h37m36s,C15H22O4,+Na,C14H28O6,+Na,10.0
2018-04-26_11h37m36s,C15H22O4,+Na,C18H28O5,+K,8.0
2018-04-26_11h37m36s,C15H22O4,+Na,C25H42O4,+Na,0.0
2018-04-26_11h37m36s,C15H22O4,+Na,C28H48O6,+Na,1.0
2018-04-26_11h37m36s,C15H22O4,+Na,C35H66O8,+H,10.0
2018-04-26_11h37m36s,C15H22O4,+Na,C37H70O5,+K,2.0
2018-04-26_11h37m36s,C15H22O4,+Na,C42H80NO8P,+Na,3.0
2018-04-26_11h37m36s,C15H22O4,+Na,C44H82NO8P,+Na,2.5
2018-04-26_11h37m36s,C15H22O4,+Na,C46H78NO8P,+H,3.5
2018-04-26_11h37m36s,C15H22O4,+Na,C49H94O6,+Na,10.0
2018-05-07_22h32m23s,C17H16O11,+Na,C35H65NO8,+K,0.0
2018-05-07_22h32m23s,C17H16O11,+Na,C41H80NO8P,+K,10.0
2018-05-07_22h32m23s,C17H16O11,+Na,C43H78NO8P,+K,10.0
2018-05-07_22h32m23s,C17H16O11,+Na,C44H76NO6P,+Na,10.0
2018-05-07_22h32m23s,C17H16O11,+Na,C44H86NO7P,+K,10.0
2018-05-07_22h32m23s,C17H16O11,+Na,C46H80NO8P,+K,10.0
2018-05-07_22h32m23s,C17H16O11,+Na,C46H84NO8P,+K,10.0
2018-05-07_22h32m23s,C17H16O11,+Na,C46H90NO8P,+K,10.0
2018-05-07_22h32m23s,C17H16O11,+Na,C47H95N2O6P,+H,6.666666666666667
2018-05-07_22h32m23s,C17H16O11,+Na,C48H91NO8,+K,10.0
2018-05-07_22h32m23s,C35H68NO10P,+H,C16H17N3O7S2,+H,6.333333333333333
2018-05-07_22h32m23s,C35H68NO10P,+H,C19H34O15,+H,0.0
2018-05-07_22h32m23s,C35H68NO10P,+H,C35H66O4,+H,7.666666666666667
2018-05-07_22h32m23s,C35H68NO10P,+H,C41H75O8P,+Na,7.333333333333333
2018-05-07_22h32m23s,C35H68NO10P,+H,C42H84NO7P,+K,10.0
2018-05-07_22h32m23s,C35H68NO10P,+H,C43H71O8P,+K,10.0
2018-05-07_22h32m23s,C35H68NO10P,+H,C43H73O8P,+K,10.0
2018-05-07_22h32m23s,C35H68NO10P,+H,C45H80NO7P,+Na,8.0
2018-05-07_22h32m23s,C35H68NO10P,+H,C47H95N2O6P,+Na,5.0
2018-05-07_22h32m23s,C43H73O8P,+K,C38H74NO6P,+Na,2.0
2018-05-07_22h32m23s,C43H73O8P,+K,C40H80O13P2,+H,0.0
2018-05-07_22h32m23s,C43H73O8P,+K,C41H82O13P2,+H,5.0
2018-05-07_22h32m23s,C43H73O8P,+K,C43H71O8P,+K,4.0
2018-05-07_22h32m23s,C43H73O8P,+K,C44H84NO6P,+K,9.0
2018-05-07_22h32m23s,C43H73O8P,+K,C44H84NO8P,+Na,8.333333333333334
2018-05-07_22h32m23s,C43H73O8P,+K,C44H88NO7P,+H,8.666666666666666
2018-05-07_22h32m23s,C43H73O8P,+K,C45H78NO7P,+K,1.0
2018-05-07_22h32m23s,C43H73O8P,+K,C48H91NO8,+Na,8.666666666666666
2018-05-07_22h32m23s,C43H73O8P,+K,C51H87NO8,+Na,8.0
2018-05-07_22h32m23s,C46H78NO10P,+K,C41H82NO8P,+H,0.0
2018-05-07_22h32m23s,C46H78NO10P,+K,C43H71O8P,+K,2.0
2018-05-07_22h32m23s,C46H78NO10P,+K,C43H78NO8P,+K,7.333333333333333
2018-05-07_22h32m23s,C46H78NO10P,+K,C43H84NO9P,+K,2.6666666666666665
2018-05-07_22h32m23s,C46H78NO10P,+K,C44H76NO6P,+Na,8.666666666666666
2018-05-07_22h32m23s,C46H78NO10P,+K,C44H80NO8P,+K,5.0
2018-05-07_22h32m23s,C46H78NO10P,+K,C44H86NO7P,+K,10.0
2018-05-07_22h32m23s,C46H78NO10P,+K,C46H80NO8P,+H,2.0
2018-05-07_22h32m23s,C46H78NO10P,+K,C47H95N2O6P,+H,10.0
2018-05-07_22h32m23s,C46H78NO10P,+K,C47H95N2O6P,+Na,10.0
2018-05-27_08h36m27s,C24H42O21,+K,C17H12O6,+H,7.666666666666667
2018-05-27_08h36m27s,C24H42O21,+K,C25H26O13,+H,7.0
2018-05-27_08h36m27s,C24H42O21,+K,C26H28O14,+H,7.0
2018-05-27_08h36m27s,C24H42O21,+K,C32H30O16,+H,7.0
2018-05-27_08h36m27s,C24H42O21,+K,C42H80NO8P,+H,1.6666666666666667
2018-05-27_08h36m27s,C24H42O21,+K,C44H78NO8P,+H,2.0
2018-05-27_08h36m27s,C24H42O21,+K,C44H80NO8P,+H,1.6666666666666667
2018-05-27_08h36m27s,C24H42O21,+K,C44H84NO8P,+K,1.6666666666666667
2018-05-29_11h23m47s,C14H28O2,-H,C10H10N2O4S,-H,2.6666666666666665
2018-05-29_11h23m47s,C14H28O2,-H,C14H28O2,-H,0.0
2018-05-29_11h23m47s,C14H28O2,-H,C17H34O2,-H,1.0
2018-05-29_11h23m47s,C14H28O2,-H,C21H39O6P,-H,5.666666666666667
2018-05-29_11h23m47s,C14H28O2,-H,C21H41O6P,-H,3.6666666666666665
2018-05-29_11h23m47s,C14H28O2,-H,C27H46O4,-H,5.333333333333333
2018-05-29_11h23m47s,C14H28O2,-H,C37H69O8P,-H,6.666666666666667
2018-05-29_11h23m47s,C14H28O2,-H,C38H73O8P,-H,8.333333333333334
2018-05-29_11h23m47s,C14H28O2,-H,C43H78NO8P,-H,7.333333333333333
2018-05-29_11h23m47s,C14H28O2,-H,C47H81O13P,-H,9.0
2018-05-29_11h24m22s,C14H28O2,-H,C13H26O2,-H,0.6666666666666666
2018-05-29_11h24m22s,C14H28O2,-H,C14H28O2,-H,0.0
2018-05-29_11h24m22s,C14H28O2,-H,C19H37O6P,-H,5.666666666666667
2018-05-29_11h24m22s,C14H28O2,-H,C20H32O2,-H,8.333333333333334
2018-05-29_11h24m22s,C14H28O2,-H,C21H41O7P,-H,9.333333333333334
2018-05-29_11h24m22s,C14H28O2,-H,C28H53O9P,-H,5.333333333333333
2018-05-29_11h24m22s,C14H28O2,-H,C36H70NO6P,-H,7.333333333333333
2018-05-29_11h24m22s,C14H28O2,-H,C41H78NO8P,-H,8.333333333333334
2018-05-29_11h24m22s,C14H28O2,-H,C41H80NO8P,-H,9.0
2018-05-29_11h24m22s,C14H28O2,-H,C43H82NO8P,-H,6.666666666666667
2018-05-29_11h24m44s,C13H26O2,-H,C15H22O2,-H,0.0
2018-05-29_11h24m44s,C13H26O2,-H,C16H32O2,-H,0.6666666666666666
2018-05-29_11h24m44s,C13H26O2,-H,C17H34O2,-H,4.333333333333333
2018-05-29_11h24m44s,C13H26O2,-H,C18H34O2,-H,9.0
2018-05-29_11h24m44s,C13H26O2,-H,C20H13N3O2,-H,5.0
2018-05-29_11h24m44s,C13H26O2,-H,C20H14N4,-H,4.333333333333333
2018-05-29_11h24m44s,C13H26O2,-H,C20H32O2,-H,8.0
2018-05-29_11h24m44s,C13H26O2,-H,C22H32O2,-H,9.333333333333334
